"","x"
"Circaea_alpina",430.8
"Circaea_lutetiana",365.027396232118
"Cirsium_acaule",123.404659989307
"Cirsium_arvense",150.626410277173
"Cirsium_dissectum",180.2268914449
"Cirsium_eriophorum",133.289159349138
"Cirsium_helenioides",270.3
"Cirsium_oleraceum",299.611992520994
"Cirsium_palustre",180.227003550416
"Cirsium_tuberosum",117
"Cirsium_vulgare",153.679892172296
"Cistus_albidus",81.680770702966
"Cistus_ladanifer",35
"Cistus_laurifolius",33.88
"Cistus_libanotis",36.89
"Cistus_monspeliensis",62.6185333669981
"Cistus_populifolius",48.53
"Cistus_salviifolius",87.9790912097112
"Cistus_symphytifolius",60.5473480261565
"Citharexylum_macradenium",96
"Cladium_mariscus",74.6
"Cladostemon_kirkii",155.1
"Claoxylon_indicum",192.6
"Clarisia_biflora",92.9102742910274
"Clausena_anisata",111.5
"Claytonia_perfoliata",450.304072992485
"Claytonia_sibirica",313.707953357896
"Cleistanthus_schlechteri",95
"Clematis_flammula",151.3
"Clematis_lasiantha",133.659551654644
"Clematis_tangutica",121.654501216545
"Clematis_vitalba",239.743047738436
"Clematis_viticella",82.4
"Clermontia_montes-loa",309.74
"Clethra_alnifolia",116.959064327485
"Clethra_mexicana",102.5
"Cleyera_japonica",94.4218914448956
"Clidemia_sericea",126.4
"Clinopodium_acinos",188.990223852616
"Clinopodium_vulgare",236
"Clusia_sp",47
"Clusia_stenophylla",38
"Cneorum_tricoccon",98.916347349301
"Cnicus_benedictus",315.5
"Cnidium_dubium",230.64160509327
"Coccoloba_hondurensis",96.404014766959
"Cochlearia_anglica",227.1
"Cochlearia_danica",226.897067046421
"Cochlearia_officinalis",244.8
"Cochlospermum_fraseri",119.702130306858
"Cochlospermum_vitifolium",186.27
"Coeloglossum_viride",215.624673912797
"Coincya_monensis",161
"Cola_greenwayi",111.6
"Colchicum_autumnale",219.1
"Colutea_arborescens",146.705040464073
"Comarum_salesovianum",286.532951289398
"Combretum_fruticosum",114
"Commersonia_bartramia",160.2
"Comprosma_ochracea",178.254471192169
"Comptonia_peregrina",133.231707317073
"Condalia_hookeri",145
"Conium_maculatum",241.661517660145
"Connarus_suberosus",67.11
"Conopodium_majus",221.253691157302
"Conostephium_pendulum",46.2490881026162
"Conringia_orientalis",303.5
"Consolida_regalis",242.158192097645
"Convallaria_majalis",302.260923946567
"Convolvulus_arvensis",270.369352464696
"Conyza_canadensis",219.393035782787
"Coprosma_cheesemanii",74.0338925397675
"Coprosma_ciliata",74.141676967394
"Coprosma_ernodeoides",124.44
"Coprosma_linariifolia",50.9843327543395
"Coprosma_parviflora",83.1499252861032
"Coprosma_rugosa",67.9677751458886
"Coprosma_serrulata",41.7262489264852
"Cordia_bifurcata",86.9565217391304
"Cordia_caffra",121.9
"Cordia_megalantha",116.536845690928
"Coreopsis_palmata",66
"Coriandrum_sativum",477.215339233768
"Corispermum_intermedium",212.4
"Cornus_alternifolia",250
"Cornus_contraversa",159.235668789809
"Cornus_florida",154.703856747956
"Cornus_mas",319.771090000331
"Cornus_racemosa",123
"Cornus_sanguinea",166.589884714028
"Cornus_suecica",358.205992570095
"Coronilla_coronata",165.908860522879
"Coronilla_emerus",401.3
"Coronilla_vaginalis",176.8
"Coronilla_varia",299.660376375511
"Correa_reflexa",140.805432663805
"Corydalis_cava",509.057933834647
"Corydalis_solida",435.548860634487
"Corydalis_stricta",108.695652173913
"Corylus_americana",95
"Corylus_avellana",197.190785994708
"Corymbia_foelscheana",45
"Corymbia_gummifera",53.5177419650996
"Corymbia_porrecta",77.8250000000001
"Corymbia_terminalis",36.892637025112
"Corynephorus_canescens",140.121884702461
"Cotoneaster_horizontalis",109.4
"Cotoneaster_integerrimus",136.781438225221
"Cotula_coronopifolia",370
"Coursetia_ferruginea",268
"Crambe_maritima",88.7436549057609
"Crassula_helmsii",417
"Crataegus_calycina",113.6363636
"Crataegus_curvisepala",113.636363636364
"Crataegus_laevigata",195.283437914131
"Crataegus_macrocarpa",91
"Crataegus_monogyna",109.218619341703
"Crataegus_x_macrocarpa",91
"Cremanthodium_pinnatifidum",297.359074617139
"Crepis_biennis",310.857959764653
"Crepis_capillaris",277.889181823618
"Crepis_paludosa",370
"Crepis_pyrenaica",397.1
"Crepis_sancta",275.101051424746
"Crepis_tectorum",172
"Crepis_triasii",187.125748502994
"Crepis_vesicaria",191.837912974142
"Crescentia_cujete",147.058823529412
"Crithmum_maritimum",91.2123209557296
"Croton_draco",161
"Croton_schiedeanus",152.153763728904
"Croton_steenkampianus",128.8
"Cruciata_laevipes",273.039447513413
"Cryptocarya_alba",69
"Cryptogramma_crispa",203.816093574575
"Cucurbita_pepo",175.2
"Culcitium_canescens",36.101083032491
"Culcitium_reflexum",54.6227937787052
"Cunonia_capensis",54.8
"Cupania_dentata",86.9515724483889
"Curtisia_dentata",94.1980891525938
"Cussonia_spicata",85
"Cycas_armstrongii",68.1
"Cymbalaria_muralis",235.936914575393
"Cymbalaria_pallida",408
"Cymbopetalum_baillonii",90.6031194765729
"Cynodon_dactylon",295.328071811672
"Cynoglossum_officinale",221.428221812044
"Cynometra_retusa",78.3897036815325
"Cynosurus_cristatus",239.803528319464
"Cyperus_esculentus",271.728887010885
"Cyperus_flavescens",342.1
"Cyperus_fuscus",441.3
"Cyperus_longus",235.3
"Cyrilla_racemiflora",97.0873786407768
"Cystopteris_fragilis",214
"Cytisus_scoparius",147.651963544617
"Dactylis_glomerata",238.952897320081
"Dactylorhiza_fuchsii",231.163765055223
"Dactylorhiza_incarnata",219
"Dactylorhiza_incarnata_subsp._ochroleuca",189.7
"Dactylorhiza_maculata",230.080017781027
"Dactylorhiza_majalis",283.359463641587
"Dactylorhiza_sambucina",280.4
"Dactylorhiza_sphagnicola",237.3
"Dactylorhiza_traunsteineri_s._lapponica",236.7
"Dactylorhiza_traunsteineri_subsp._traunsteineri",274.2
"Dalbergia_armata",107.9
"Dalbergia_sissoo",82.7129859387924
"Danthonia_decumbens",167.384883027489
"Daphne_gnidium",62.8061801281247
"Daphne_laureola",91.3
"Daphne_mezereum",280.196453512613
"Dasyphyllum_diacanthoides",76
"Datura_stramonium",253.357668019303
"Daucus_carota",182.119421959109
"Davilla_rugosa",60.24
"Delphinium_pictum",175.994368180218
"Dendropanax_arboreus",72.3512976945406
"Dentaria_laciniata",297
"Deschampsia_cespitosa",156.028121968923
"Deschampsia_flexuosa",173.584261267791
"Deschampsia_setacea",161.4
"Descurainia_sophia",270.808567072757
"Desmazeria_rigida",196.299930831443
"Desmodium_canadense",158
"Dialium_guianense",120.067264573991
"Dialium_schlechteri",118.7
"Dianthus_acicularis",142.857142857143
"Dianthus_armeria",151.336049902196
"Dianthus_barbatus",169.9
"Dianthus_carthusianorum",161.559617479121
"Dianthus_deltoides",159.185426468631
"Dianthus_gratianopolitanus",157.4
"Dianthus_rupicola",87.3768415247817
"Dianthus_superbus",225.835293964429
"Dianthus_versicolor",177.619893414032
"Diapensia_lapponica",71.011523081977
"Diastella_divaricata",79.8722044728435
"Dichanthium_ischaemum",290
"Dicranopteris_linearis",104.062925674805
"Dictamnus_albus",208.289029955972
"Didymopanax_morototoni",72.5
"Didymopanax_vinosum",67.57
"Digitalis_grandiflora",273.522594235286
"Digitalis_lutea",244.1
"Digitalis_purpurea",158.814704439855
"Digitaria_ischaemum",401.863782891666
"Digitaria_sanguinalis",352.5
"Dillenia_indica",108.813928182807
"Dillenia_suffruticosa",117
"Dioscorea_communis",301.187294903841
"Diospyros_cauliflora",135.5
"Diospyros_ebenum",83.5421888053467
"Diospyros_embryopteris",98.135426889107
"Diospyros_inhacaensis",97.9
"Diospyros_maingayi",51.8
"Diospyros_natalensis",82.1401241781384
"Diospyros_nutans",93.1
"Diospyros_texana",135
"Diospyros_whyteana",80
"Diphasiastrum_alpinum",106.206608280904
"Diphasiastrum_complanatum",65.3834841531101
"Diplacus_aurantiacus",83.3333333333333
"Diplospora_malaccensis",93.7318385650224
"Diplostephium_rupestre",64.9350649350649
"Diplotaxis_erucoides",263.69
"Diplotaxis_muralis",210.336302144922
"Diplotaxis_tenuifolia",221.675438422934
"Dipsacus_fullonum",194.806096236302
"Dipsacus_pilosus",520.752229179389
"Dipsacus_strigosus",140.8
"Dipterocarpus_sublamellatus",74.3836394557823
"Dirca_occidentalis",176.197604641163
"Dittrichia_viscosa",185.757433387659
"Dodonaea_triquetra",105.636648426642
"Dodonaea_viscosa",72.3690459378316
"Doronicum_clusii",204.92
"Doronicum_pardalianches",301.327064831555
"Dorycnium_hirsutum",210.8
"Dorycnium_pentaphyllum",162.895672134038
"Dorycnium_spectabile",124.223602484472
"Dovyalis_longispina",84.9
"Draba_aizoides",169.991999811756
"Draba_aretioides",131.578947368421
"Draba_korshinskyi",341.296928327645
"Draba_muralis",259.45901320658
"Draba_pamirica",152.905198776758
"Dracocephalum_heterophyllum",145.985401459854
"Dracocephalum_paulsenii",155.52099533437
"Dracophyllum_uniflorum",44.2876897778096
"Draracophyllum_prostratum",73.2429424863277
"Drimys_winteri",62.7096247407365
"Drosera_anglica",247.774494248298
"Drosera_intermedia",280.814529538626
"Drosera_rotundifolia",431.786392759111
"Drosera_sp",201.384344035672
"Dryas_integrifolia",68.7151919912511
"Dryas_octopetala",102.13344234301
"Dryopteris_affinis",249.24987462384
"Dryopteris_carthusiana",248.349753372135
"Dryopteris_dilatata",208.271526554328
"Dryopteris_expansa",205.607927862716
"Dryopteris_filix-mas",242
"Dryopteris_remota",310.3
"Drypetes_arguta",87.2
"Drypetes_natalensis",84
"Dubautia_scabra",149.72
"Duchesnea_indica",290.7
"Duguetia_furfuracea",59.88
"Dussia_mexicana",121.446499339498
"Dysphania_ambrosioides",300.8
"Echinacea_purpurea",128.5
"Echinochloa_crus-galli",280.197106112474
"Echinops_exaltatus",152
"Echinops_ritro",101.241563050096
"Echium_plantagineum",312.099343158553
"Echium_vulgare",143.666279968544
"Ekebergia_capensis",75.1137787712644
"Elaeagnus_angustifolia",124
"Elaeagnus_rhamnoides",124.845445893322
"Elateriospermum_tapos",86.2503634475597
"Elatine_hexandra",665.7
"Elatine_hydropiper",441.9
"Eleocharis_acicularis",773.3
"Eleocharis_multicaulis",77.9
"Eleocharis_palustris",103.1
"Eleocharis_quinqueflora",87.9
"Eleocharis_uniglumis",146.2
"Eleusine_indica",242
"Elodea_canadensis",354.502186170974
"Elodea_nuttallii",260.288301696407
"Elymus_caninus",276.712847551392
"Elymus_farctus",86.6094683045682
"Elymus_nutans",199.203187250996
"Elymus_repens",232.356345595371
"Elytrigia_repens",241.311804932274
"Embothrium_coccineum",90.5391724957733
"Empetrum_hermaphroditum",60.301775363141
"Empetrum_nigrum",83.9797576867215
"Englerophytum_natalense",70.62
"Eperua_leucantha",95.1
"Ephedra_regeliana",131.406044678055
"Epilobium_alpestre",334.5
"Epilobium_anagallidifolium",213.3
"Epilobium_angustifolium",208.029757892948
"Epilobium_ciliatum",354.811430176223
"Epilobium_dodonaei",178.963062607282
"Epilobium_glandulosum",256
"Epilobium_hirsutum",247.265900523285
"Epilobium_latifolium",149.253731321642
"Epilobium_montanum",276.992934294075
"Epilobium_nutans",228.7
"Epilobium_obscurum",301.575861102974
"Epilobium_palustre",329.47656723083
"Epilobium_parviflorum",294.305638958576
"Epilobium_roseum",483
"Epilobium_tetragonum",159
"Epipactis_atrorubens",261.972135922888
"Epipactis_helleborine",297.539443990582
"Epipactis_palustris",226.665392153279
"Equisetum_arvense",104.865565526508
"Equisetum_fluviatile",93.5
"Equisetum_hyemale",29.7
"Equisetum_palustre",80
"Equisetum_sylvaticum",245.200101919671
"Equisetum_telmateia",162.6
"Equisetum_variegatum",63.2911392402531
"Eragrostis_albensis",250.5
"Eragrostis_minor",360.650060033457
"Eragrostis_pilosa",420.6
"Eremaea_pauciflora",50.2764178860008
"Eremalche_rotundifolia",144
"Eremophila_deserti",45.8803909445189
"Eremophila_glabra",62.7035866288207
"Eremophila_longifolia",37.1664841182914
"Eremophila_mitchelli",55.8434396608843
"Erica_arborea",76.0055149601655
"Erica_cinerea",109.354792202291
"Erica_scoparia",69.2960476934169
"Erica_tetralix",94.0581779127364
"Erigeron_acris",183.663276987027
"Erigeron_alpiniformis",171.244853937279
"Erigeron_annuus",269.646435170206
"Erigeron_ecuadoriensis",151.515151515151
"Erigeron_heterochaeta",168.067226890756
"Erigeron_poncinsii",144.927536231884
"Erigeron_strigosus",342
"Erigeron_uniflorus",193.291012638198
"Eriodictyon_californicum",45.3458994766821
"Eriophorum_angustifolium",95.7607603444532
"Eriophorum_latifolium",155.31112549862
"Eriophorum_triste",68.4931506849315
"Eriophorum_vaginatum",86.0165454148245
"Eriostemon_australasius",68.1447003476201
"Erodium_cicutarium",249.731323249865
"Erodium_lebelii",197.9
"Erodium_moschatum",292.030966800902
"Erophila_verna",424.8202512
"Erophila_verna_s._verna",271.263709330975
"Erucastrum_nasturtiifolium",121.768222455614
"Eryngium_campestre",93.854348747258
"Eryngium_maritimum",104.533851963224
"Erysimum_cheiranthoides",215.946760172281
"Erysimum_cheiri",116
"Erysimum_hieracifolium",186.2127815162
"Erysimum_odoratum",179.6
"Erythrina_caffra",166.5
"Erythrina_folkersii",205.924880420293
"Erythronium_americanum",222
"Erythrophleum_chlorostachys",102.432970916306
"Erythrophleum_lasianthum",146.1
"Erythroxylum_cumanense",150
"Erythroxylum_densum",131
"Erythroxylum_orinocense",203
"Eucalyptus_baxteri",40
"Eucalyptus_bleeseri",43.7
"Eucalyptus_brevifolia",34.1664065030745
"Eucalyptus_clavigera",62.1369455316239
"Eucalyptus_conferiflora",71.2
"Eucalyptus_dumosa",33.0827281082259
"Eucalyptus_foecunda",30
"Eucalyptus_globulus",68.9655172413793
"Eucalyptus_haemastoma",50.0575116084302
"Eucalyptus_incrassata",22
"Eucalyptus_intertexta",55.4555347176318
"Eucalyptus_miniata",56.9559594900936
"Eucalyptus_nesophilla",62.8
"Eucalyptus_obliqua",44
"Eucalyptus_paniculata",83.5355124706123
"Eucalyptus_pruinosa",43.1318521126402
"Eucalyptus_socialis",35.0841717283133
"Eucalyptus_tectifica",51.606667185072
"Eucalyptus_tetrodonta",45.9006256185567
"Eucalyptus_umbra",48.5890910149981
"Eucryphia_cordifolia",77.1338762815641
"Eugenia_caseariodes",156
"Eugenia_mabaeoides",111.111111111111
"Eugenia_rugosa",62.5774193548387
"Eugenia_spicata",95.3
"Eugenia_woodii",72.4
"Euonymus_europaeus",150.354625615276
"Eupatorium_cannabinum",282.355226319634
"Eupatorium_rugesum",469
"Euphorbia_amygdaloides",240.4
"Euphorbia_brittingeri",277.133433565855
"Euphorbia_cyparissias",256.6
"Euphorbia_dulcis",332.7
"Euphorbia_esula",385.341666576559
"Euphorbia_exigua",261
"Euphorbia_helioscopia",333.75285392304
"Euphorbia_lathyris",240.544209495156
"Euphorbia_margalidiana",124.501992031873
"Euphorbia_palustris",203.8
"Euphorbia_paralias",135
"Euphorbia_peplus",370.858463567976
"Euphorbia_segetalis",263
"Euphorbia_seguieriana",184
"Euphorbia_serrulata",489.112257053532
"Euphrasia_frigida",252.385155591884
"Euphrasia_nemorosa",278.3
"Euphrasia_officinalis",159.054784451367
"Euphrasia_stricta",224.996844422316
"Eutaxia_microphylla",112.579668707117
"Exocarpos_aphyllus",19.074845
"Fagraea_fragrans",109.8
"Fagus_crenata",104.712041884817
"Fagus_grandifolia",164.027275372405
"Fagus_sylvatica",161.826168814929
"Falcaria_vulgaris",122.103933426498
"Fallopia_convolvulus",225.455143675293
"Fallopia_dumetorum",324.332595516387
"Faramea_occidentalis",114.847188264059
"Faurea_macnaughtonii",103.2
"Festuca_altissima",283.983274155363
"Festuca_arundinacea",176.574325113084
"Festuca_brevipila",56.5
"Festuca_gigantea",283.163028758114
"Festuca_intercedens",89
"Festuca_ovina",140.656335040373
"Festuca_pallens",55.5
"Festuca_pratensis",244.592384591238
"Festuca_psammophila",32.5
"Festuca_rubra",182.467131921587
"Festuca_vivipara",110.6
"Ficus_benghalensis",79.1139240506329
"Ficus_carica",107.004703128486
"Ficus_fistulosa",107
"Ficus_grossularioides",124.7
"Ficus_macbridei",62
"Ficus_obtusifolia",101.4
"Ficus_racemosa",128.467117260236
"Ficus_religiosa",91.8273645546373
"Ficus_rumphii",126.422250316056
"Ficus_scobina",120
"Ficus_tecolutensis",75.7781685717875
"Ficus_yoponensis",95.6596956854026
"Filaginella_uliginosa",377.217149463445
"Filago_lutescens",173.8
"Filago_pyramidata",313.382513870828
"Filago_vulgaris",247.459066146279
"Filipendula_ulmaria",222.525069874598
"Filipendula_vulgaris",184.125298483048
"Flourensia_cernua",86.290955844918
"Foeniculum_vulgare",85.1586754241751
"Fragaria_vesca",242.536885128263
"Fragaria_viridis",173.20010751307
"Frangula_alnus",194.12642181379
"Fraxinus_americana",131.618642173261
"Fraxinus_angustifolia",123.976719550979
"Fraxinus_excelsior",131.791363478467
"Fraxinus_mandshurica",138.888888888889
"Fraxinus_nigra",139
"Fraxinus_ornus",63.9
"Fraxinus_pennsylvanica",160.866404199261
"Fraxinus_sp",125
"Freycinetia_arborea",164.14
"Freylinia_lanceolata",36.2
"Fritillaria_meleagris",218.514301591452
"Fuchsia_magellanica",200.499450998588
"Fumana_procumbens",82.2
"Fumaria_muralis",283
"Fumaria_officinalis",288.554620679728
"Fumaria_parviflora",258.355955998696
"Fumaria_vaillantii",437.2
"Gagea_lutea",239
"Gagea_spathacea",232.121089089294
"Galanthus_nivalis",283.1
"Galax_aphylla",125
"Galega_officinalis",420.633165596818
"Galeopsis_angustifolia",186.561249995812
"Galeopsis_ladanum",193.593388316853
"Galeopsis_pubescens",653.6
"Galeopsis_segetum",390.675107986163
"Galeopsis_speciosa",351
"Galeopsis_tetrahit",295.707458823751
"Galinsoga_ciliata",380.17191316529
"Galinsoga_parviflora",390.020729409018
"Galium_album",225.828541154567
"Galium_aparine",336.488193243293
"Galium_boreale",178.13343148874
"Galium_glaucum",138.5
"Galium_mollugo",278.524482570437
"Galium_odoratum",447.563961909356
"Galium_palustre",333.937004571987
"Galium_parisiense",244.438949433187
"Galium_pumilum",376.7
"Galium_rotundifolium",447.274869319706
"Galium_saxatile",239.534375953872
"Galium_sterneri",235.607482157507
"Galium_sylvaticum",573.8
"Galium_tricornutum",231.5
"Galium_uliginosum",324.653617886613
"Galium_verrucosum",200.1
"Galium_verum",211.487622887687
"Ganua_sp1",50.1935622317597
"Garcinia_bancana",63.3
"Garcinia_intermedia",72.7279097628789
"Garcinia_malaccensis",82.1
"Garcinia_small_sp",132.3
"Gardenia_jasminoides",121.802679658953
"Gardenia_latifolia",113.895216400911
"Gaultheria_antipoda",88.2
"Gaultheria_crassa",50.4892089383394
"Gaylussacia_baccata",148.045112781955
"Geijera_parviflora",53.1100519885786
"Genista_anglica",135.961222131562
"Genista_pilosa",147.104468969553
"Genista_tinctoria",174.655514596328
"Gentiana_acaulis",150.1501502
"Gentiana_asclepiadea",236.4
"Gentiana_bavarica",164.889252294789
"Gentiana_karelinii",235.849056603774
"Gentiana_kochiana",150.15015015015
"Gentiana_leucomelaena",151.515151515151
"Gentiana_lutea",158.65613760583
"Gentiana_nivalis",427.2
"Gentiana_pneumonanthe",164.4
"Gentianella_amarella",280
"Gentianella_campestris",288.946361804401
"Gentianella_germanica",128.277129865451
"Gentianella_numularifolia",153.846153846154
"Gentianella_uliginosa",309.1
"Geraea_canescens",150
"Geranium_columbinum",274.495901608749
"Geranium_confertum",125
"Geranium_dissectum",229.849956875584
"Geranium_himalayense",209.643605870021
"Geranium_lucidum",272.365073174346
"Geranium_molle",272.982589479823
"Geranium_palustre",204.4
"Geranium_phaeum",352.29998580755
"Geranium_pratense",210.843382122605
"Geranium_pusillum",254.961486854429
"Geranium_pyrenaicum",276.95378675873
"Geranium_robertianum",302.215330764654
"Geranium_sanguineum",217.429814849411
"Geranium_sp",166.666666666667
"Geranium_sylvaticum",241.6120045014
"Geum_pentapetalum",162
"Geum_reptans",115.279428910747
"Geum_rivale",199.99235009338
"Geum_urbanum",368.316662784544
"Gevuina_avellana",65
"Gladiolus_caryophyllaceus",114.671712842648
"Glaucium_flavum",173.6
"Glechoma_hederacea",352.765461354775
"Globularia_cambessedesii",63.7222198750132
"Globularia_punctata",82.1244178061556
"Glyceria_declinata",325.496877358144
"Glyceria_fluitans",345.329983266189
"Glyceria_maxima",195.176385684534
"Glyceria_plicata",359.786945694864
"Gnaphalium_luteo-album",375.014773042343
"Gochnatia_floribunda",59.52
"Gompholobium_grandiflorum",77.1013522354715
"Gompholobium_latifolium",105.224742743756
"Goupia_glabra",129.9
"Gratiola_officinalis",294.8
"Grevillea_aneura",68.73686
"Grevillea_buxifolia",91.0283372729208
"Grevillea_dimidiata",30
"Grevillea_pyramidalis",10.3
"Grevillea_speciosa",65.109335640746
"Grewia_asiatica",98.8142292490118
"Griselinia_littoralis",93.5
"Groenlandia_densa",941
"Grossularia_reclinata",343.642611683849
"Guamia_LT_sp1",220.286738351254
"Guarea_glabra",86.5426493277496
"Guarea_guidonia",99.1505281690141
"Gunnera_magellanica",91.743119266055
"Gutierrezia_sarothrae",33.898305
"Gymnadenia_conopsea",175.733277844953
"Gymnadenia_odoratissima",233.6
"Gymnocarpium_dryopteris",507.54888648017
"Gymnocarpium_robertianum",238.364780871116
"Gynoxis_sp",59.5238095238095
"Gypsophila_capituliflora",84.9617672047579
"Gypsophila_perfoliata",162.2
"Gypsophila_repens",153.5
"Gypsophila_scorzonerifolia_Ser.",98.1
"Hakea_acuminata",24.3482549934897
"Hakea_adnata",20.8792395593204
"Hakea_ambigua",40.0738857826079
"Hakea_amplexicaulis",44.1995903930567
"Hakea_anadenia",39.8620767837976
"Hakea_arborescens",24.9
"Hakea_auriculata",20.3130802744386
"Hakea_baxteri",16.6630396663969
"Hakea_bicornata",14.2221789512623
"Hakea_brownii",16.3856942777255
"Hakea_bucculenta",22.3697017196975
"Hakea_candolleana",20.5919464084788
"Hakea_ceratophylla",14.7584488153117
"Hakea_cinerea",18.4279400670797
"Hakea_circumalata",31.1085438202255
"Hakea_commutata",15.8959436278827
"Hakea_conchifolia",43.2802594072129
"Hakea_corymbosa",13.6562670588002
"Hakea_costata",56.0917214001115
"Hakea_cristata",31.2101170967275
"Hakea_cucullata",30.8692948182203
"Hakea_cyclocarpa",26.1236204427888
"Hakea_cygna_cygna",21.2960792165401
"Hakea_cygna_needlei",19.4036441542598
"Hakea_dactyloides",39.090366681348
"Hakea_denticulata",27.3688585882991
"Hakea_drupacea",24.1397296662692
"Hakea_elliptica",51.9597429508758
"Hakea_eneabba",24.8533600864583
"Hakea_erecta",26.0932737806637
"Hakea_erinacea",41.522933979311
"Hakea_falcata",64.5811882582845
"Hakea_ferruginea",58.3141261046336
"Hakea_flabellifolia",18.1509939615679
"Hakea_florida",30.3704726342007
"Hakea_francisiana",27.5008748917753
"Hakea_gilbertii",21.4890759620352
"Hakea_hookeriana",18.6016025439822
"Hakea_horrida",22.712377939073
"Hakea_ilicifolia",17.3729023590055
"Hakea_incrassata",24.8277484586977
"Hakea_invaginata",14.1787560982504
"Hakea_kippistiana",15.9844133589397
"Hakea_lasiantha",41.9340543318652
"Hakea_lasiocarpha",21.3671277836346
"Hakea_laurina",35.5206107066009
"Hakea_lehmanniana",28.3590641265092
"Hakea_leucoptera",6.8
"Hakea_linearis",28.0712823422215
"Hakea_lissocarpha",31.5837183664523
"Hakea_longiflora",27.198930182782
"Hakea_marginata",44.1337316504477
"Hakea_megalosperma",37.62296941801
"Hakea_minyma",27.7790344803068
"Hakea_muellerana",32
"Hakea_multilineata",30.2611664352916
"Hakea_myrtoides",61.7135952035626
"Hakea_neurophylla",30.0851270057235
"Hakea_newbeyana",12.5055125656511
"Hakea_nitida",27.0058033285631
"Hakea_obliqua_parviflora",14.1029022051243
"Hakea_obtusa",43.3171763779181
"Hakea_oleifolia",31.5658152714696
"Hakea_orthorryncha_filiformis",16.5551896070504
"Hakea_orthorryncha_orthorryncha",15.9772966313361
"Hakea_pandicarpa_crassifolia",13.9573042326618
"Hakea_pandicarpa_pandicarpa",18.53159388585
"Hakea_petiolaris",34.9584890227205
"Hakea_platysperma",11.4971730018126
"Hakea_polyanthema",19.4618225736505
"Hakea_preissii",11.0718796119716
"Hakea_pritzelii",28.4362879511299
"Hakea_prostrata",29.1573652099142
"Hakea_psilorryncha",12.2724515300975
"Hakea_pycnoneura",29.3948818792028
"Hakea_recurva_arida",10.8566327322791
"Hakea_recurva_recurva",6.62454484855945
"Hakea_ruscifolia",45.4416507873517
"Hakea_scoparia_scoparia",16.9572774433044
"Hakea_scoparia_trycherica",15.8964135591559
"Hakea_spathulata",31.2970055921646
"Hakea_stenocarpa",54.9284801600177
"Hakea_stenophylla",24.3512106186671
"Hakea_strumosa",12.6351535697587
"Hakea_subsulcata",25.3602032263477
"Hakea_sulcata",15.0158252577021
"Hakea_tephrosperma",19.872513092928
"Hakea_teretifolia",29.7816761217668
"Hakea_trifurcata_(needle)",21.0967495163018
"Hakea_tuberculata",42.3658762192331
"Hakea_undulata",50.6373928887642
"Hakea_varia",23.6896618184786
"Hakea_verrucosa",19.1559923743913
"Hakea_victoria",20.9935131998105
"Halenia_weddelliana",113.636363636364
"Halerpestes_sarmentosa",170.357751277683
"Halimium_commutatum",33.99
"Halimium_halimifolium",60.71
"Halimium_umbellatum",35.57
"Halocarpus_bidwillii",64.4032456657695
"Hamelia_patens",150.829562594269
"Hampea_nutricia",163.554627190991
"Hardwickia_binata",83.8926174496644
"Harpephyllum_caffrum",47.4
"Hebe_argentea",46.2464317996563
"Hebe_cockayneana",47.580140297511
"Hebe_hectorii",23.3209718740206
"Hebe_odora",39.6139824057037
"Hebe_pauciflora",63.3400383621244
"Hebe_pauciramosa",30.9256323399918
"Hebe_subalpina",46.1010570694278
"Hebe_x_franciscana",115.27596062187
"Heberdenia_bahamensis",88.4016973125884
"Hedera_helix",116.470622697069
"Hedyosnium_maxicanum",215.5
"Hedysarum_alpinum",156.25
"Hedysarum_mackenzii",106.382978723404
"Hedysarum_minjanense",203.252032520325
"Helianthemum_apenninum",134
"Helianthemum_canum",74.6993975879324
"Helianthemum_nummularium",147.330604221171
"Helianthemum_oelandicum",105
"Helianthus_annuus",193.32345951798
"Helianthus_microcephalus",251
"Helianthus_tuberosus",328.1
"Helichrysum_arenarium",191.1
"Heliocarpus_appendiculatus",193.136956153716
"Heliopsis_helianthoides",164.27
"Helleborus_foetidus",109.552302106476
"Helleborus_lividus",58.5445816989638
"Helleborus_viridis",112
"Hepatica_nobilis",280.639448403107
"Heracleum_mantegazzianum",289.29500514181
"Heracleum_sibiricum",164.7
"Heracleum_sphondylium",219.39862031003
"Herniaria_glabra",137.214877150525
"Herniaria_hirsuta",265.978420177277
"Hesperis_matronalis",315.71705597359
"Hesperostipa_spartea",71
"Heteromeles_salicifolia",47.7232815611127
"Heteropogon_contortus",221.16
"Heteropteris_sp",60
"Hibbertia_bracteata",90.8355110275772
"Hibbertia_huegelii",54.7104931933781
"Hibbertia_riparia",53
"Hibbertia_sericea",21
"Hibbertia_subvaginata",40.6560791317855
"Hibiscus_rosa-sinensis",214.592274678112
"Hibiscus_tiliaceus",97.8
"Hieracium_acuminatum",249.41964637935
"Hieracium_alpinum",254.340699392094
"Hieracium_amplexicaule",278.2
"Hieracium_aurantiacum",259.966456866206
"Hieracium_bifidum",242.084348108681
"Hieracium_caespitosum",323.5
"Hieracium_cymosum",211.3
"Hieracium_echioides",176.7
"Hieracium_flagellare",162
"Hieracium_glaucum",186.499758712981
"Hieracium_humile",203
"Hieracium_lactucella",342.894444399439
"Hieracium_laevigatum",209.8
"Hieracium_maculatum",191.475847040821
"Hieracium_murorum",400.888463291225
"Hieracium_pilosella",182.712880859899
