"","taxa","rank","trait","size","age","aic.bm","aicw.bm","m.pic.ml.bm","v.pic.ml.bm","s.var.ml.bm","s.anc.ml.bm","s.hgt.ml.bm","d.ks.ml.bm","mv.ml.bm","mean.diag.bm","aic.ou","aicw.ou","m.pic.ml.ou","v.pic.ml.ou","s.var.ml.ou","s.anc.ml.ou","s.hgt.ml.ou","d.ks.ml.ou","mv.ml.ou","mean.diag.ou","aic.eb","aicw.eb","m.pic.ml.eb","v.pic.ml.eb","s.var.ml.eb","s.anc.ml.eb","s.hgt.ml.eb","d.ks.ml.eb","mv.ml.eb","mean.diag.eb"
"out.ml148","random","timeslice","seedmass",1156,83.6636720000001,2276.85045767211,4.06673040417696e-44,0,0,0,0.245754245754246,0,0,400.300422511593,0,2077.02864816085,1,0,0,0,0.521478521478521,0.441558441558442,0,386.797312027273,0,2278.85051146688,1.49602626874317e-44,0,0,0,0.225774225774226,0,0,371.655463531565,0
"out.ml149","random","timeslice","seedmass",1619,79.136666,3132.61193907173,3.76367273178316e-20,0,0,0.001998001998002,0.001998001998002,0.141858141858142,0,427.7651657355,0,3043.15942892572,0.999948485469976,0,0,0.0659340659340659,0.0539460539460539,0,0,477.067309412351,0,3062.90661920141,5.15145300239022e-05,0,0,0.003996003996004,0.003996003996004,0.251748251748252,0,434.119447024449,0
"out.ml150","random","timeslice","seedmass",38,39.202342,25.2819493560262,0.522839686195702,0,0.0679320679320679,0.603396603396603,0.16983016983017,0.0779220779220779,0.403596403596404,15.6560139758372,0,27.282886485245,0.192251868050458,0.001998001998002,0.0619380619380619,0.613386613386613,0.163836163836164,0.0819180819180819,0.383616383616384,13.9536405989621,1,26.4961633640967,0.284908445753839,0,0.165834165834166,0.45954045954046,0.12987012987013,0.257742257742258,0.127872127872128,12.727739366672,0
"out.ml151","random","timeslice","seedmass",32,41.875495,59.6176334457376,0.000702541285723967,0.025974025974026,0.165834165834166,0.197802197802198,0,0.207792207792208,0.231768231768232,30.6620509078141,13,45.0979435724746,0.999039009909088,0.0759240759240759,0.47952047952048,0.297702297702298,0.0859140859140859,0.675324675324675,0.217782217782218,8.80824313108558,38,61.6176465268437,0.00025844880518835,0.011988011988012,0.207792207792208,0.183816183816184,0,0.175824175824176,0.185814185814186,30.6992777659684,6
"out.ml152","random","timeslice","seedmass",77,34.132798,98.346432534166,0.57534780693668,0,0.001998001998002,0.3996003996004,0.191808191808192,0.507492507492508,0.633366633366633,24.6306069460381,0,100.346434812591,0.211658388571093,0,0,0.381618381618382,0.213786213786214,0.487512487512487,0.769230769230769,26.170793176655,0,100.333855856494,0.212993804492227,0,0,0.385614385614386,0.185814185814186,0.4995004995005,0.813186813186813,23.0412918130705,0
"out.ml153","random","timeslice","seedmass",28,42.257101,30.4038383604562,0.000147265802755943,0.003996003996004,0,0.907092907092907,0.829170829170829,0.30969030969031,0.34965034965035,18.9169746078557,2,12.7576983993845,0.99979857885838,0.001998001998002,0.03996003996004,0.995004995004995,0.923076923076923,0.583416583416583,0.619380619380619,10.9979034621373,1,32.404603507311,5.41553388642614e-05,0.00599400599400599,0.003996003996004,0.965034965034965,0.955044955044955,0.363636363636364,0.287712287712288,18.4619492526383,3
"out.ml154","random","timeslice","seedmass",25,41.166814,29.7107964107589,0.51109309832526,0.031968031968032,0.791208791208791,0.46953046953047,0.793206793206793,0.919080919080919,0.0619380619380619,8.69827805783398,16,30.7699206658473,0.30096369250568,0.0599400599400599,0.583416583416583,0.23976023976024,0.765234765234765,0.531468531468531,0.0999000999000999,8.74136431984552,30,31.7116202583707,0.18794320916906,0.047952047952048,0.795204795204795,0.457542457542458,0.745254745254745,0.965034965034965,0.0559440559440559,8.92725357352767,24
"out.ml155","random","timeslice","seedmass",21,42.170207,36.7921656588315,0.218973701528641,0.1998001998002,0.283716283716284,0.653346653346653,0,0.801198801198801,0.867132867132867,20.0945835600575,100,36.1142579161574,0.307324904743189,0.295704295704296,0.48951048951049,0.807192807192807,0.00599400599400599,0.265734265734266,0.361638361638362,17.1025032074646,148,35.2489146310702,0.47370139372817,0.203796203796204,0.965034965034965,0.783216783216783,0,0.677322677322677,0.919080919080919,16.0215807318621,102
"out.ml156","random","timeslice","seedmass",60,32.557838,80.3230531168035,0.53674039338314,0.001998001998002,0.035964035964036,0.41958041958042,0.969030969030969,0.709290709290709,0.571428571428571,12.3670465466727,1,81.7286606949753,0.265791123354406,0.001998001998002,0.017982017982018,0.277722277722278,0.953046953046953,0.529470529470529,0.663336663336663,15.3988209074587,1,82.3229242081242,0.197468483262454,0.001998001998002,0.02997002997003,0.42957042957043,0.981018981018981,0.669330669330669,0.531468531468531,13.4558104704055,1
"out.ml157","random","timeslice","seedmass",346,36.281768,452.96824336237,7.72328678148147e-08,0,0,0.45954045954046,0.00999000999000999,0.183816183816184,0.0699300699300699,73.7486929485324,0,420.215362130412,0.999999894354649,0,0,0.915084915084915,0.197802197802198,0.051948051948052,0.011988011988012,65.5647102801059,0,454.968236383296,2.84124833980176e-08,0,0,0.447552447552448,0.011988011988012,0.187812187812188,0.185814185814186,72.3937869600061,0
"out.ml158","random","timeslice","seedmass",63,41.661223,148.043115497293,0.000226286592126127,0.00599400599400599,0.21978021978022,0.731268731268731,0.001998001998002,0.727272727272727,0.807192807192807,22.3882553635768,3,131.256318135698,0.999690473403278,0.0819180819180819,0.103896103896104,0.0579420579420579,0.02997002997003,0.28971028971029,0.625374625374625,16.0437504077406,41,150.043263989133,8.32400045957565e-05,0.00599400599400599,0.25974025974026,0.711288711288711,0.001998001998002,0.707292707292707,0.625374625374625,20.6247988739648,3
"out.ml159","random","timeslice","seedmass",692,19.128619,1066.56967378438,1.11567564573412e-14,0,0,0.045954045954046,0.045954045954046,0.03996003996004,0.01998001998002,162.154113516667,0,1002.31621154393,0.999999999999985,0,0,0.0919080919080919,0.987012987012987,0.0639360639360639,0.017982017982018,159.710107174709,0,1068.56968394386,4.10432048189155e-15,0,0,0.037962037962038,0.0719280719280719,0.043956043956044,0.033966033966034,167.757508246238,0
"out.ml160","random","timeslice","seedmass",23,27.032269,55.9774033008355,0.386558936571471,0.47952047952048,0.663336663336663,0.681318681318681,0.427572427572428,0.707292707292707,0.0799200799200799,3.97483708636,240,55.5812606789555,0.471234409646878,0.567432567432567,0.877122877122877,0.619380619380619,0.513486513486514,0.495504495504495,0.201798201798202,3.31909196793198,284,57.9774093734548,0.142206653781651,0.48951048951049,0.673326673326673,0.649350649350649,0.453546453546454,0.635364635364635,0.0759240759240759,3.9125595691249,245
"out.ml161","random","timeslice","seedmass",39,34.777204,119.051266683347,2.33992602683128e-07,0.251748251748252,0.00599400599400599,0.03996003996004,0.255744255744256,0.017982017982018,0.613386613386613,16.9142923948324,126,88.5153146543863,0.999999679926575,0.603396603396603,0.00599400599400599,0.157842157842158,0.583416583416583,0.123876123876124,0.417582417582418,18.3277159766461,302,121.051272381154,8.60808226770044e-08,0.23976023976024,0.003996003996004,0.0579420579420579,0.20979020979021,0.025974025974026,0.719280719280719,18.2188643707399,120
"out.ml162","random","timeslice","seedmass",91,32.1542,127.697770347246,0.514704214231833,0,0.17982017982018,0.415584415584416,0,0.613386613386613,0.729270729270729,30.3136708215671,0,128.804569770335,0.295950639752179,0,0.043956043956044,0.287712287712288,0,0.543456543456543,0.887112887112887,29.5608477425434,0,129.697812097911,0.189345146015988,0,0.187812187812188,0.445554445554446,0,0.663336663336663,0.809190809190809,32.3072468313847,0
"out.ml163","random","timeslice","seedmass",52,36.797721,110.995730023546,0.0146881019818958,0.031968031968032,0.10989010989011,0.533466533466533,0.04995004995005,0.885114885114885,0.685314685314685,11.3251777213006,16,102.594887285384,0.979908447269135,0.211788211788212,0.001998001998002,0.00599400599400599,0.251748251748252,0.753246753246753,0.995004995004995,23.2529777248915,106,112.995730023546,0.00540345074896897,0.011988011988012,0.11988011988012,0.545454545454545,0.0719280719280719,0.883116883116883,0.749250749250749,10.3718399868624,6
"out.ml164","random","timeslice","seedmass",118,40.425031,132.332643273974,0.0255078875448627,0,0.473526473526474,0.473526473526474,0.313686313686314,0.941058941058941,0.383616383616384,18.4698443441682,0,125.066125274996,0.965114473131584,0,0.991008991008991,0.10989010989011,0.555444555444555,0.22977022977023,0.383616383616384,20.3591333192958,0,134.333962593455,0.00937763932355312,0,0.515484515484515,0.447552447552448,0.315684315684316,0.953046953046953,0.311688311688312,20.1908358444286,0
"out.ml165","random","timeslice","seedmass",32,29.260971,27.6437662186753,0.550558535177253,0.017982017982018,0.371628371628372,0.463536463536464,0.237762237762238,0.273726273726274,0.657342657342657,7.74774392611989,9,29.2475885321516,0.246909562215084,0.021978021978022,0.531468531468531,0.2997002997003,0.23976023976024,0.143856143856144,0.959040959040959,7.65024245505445,11,29.6438379457975,0.202531902607663,0.015984015984016,0.413586413586414,0.491508491508492,0.195804195804196,0.293706293706294,0.621378621378621,7.96269431270151,8
"out.ml166","random","timeslice","seedmass",22,36.398807,9.03507531437529,0.181884229147935,0.00799200799200799,0.569430569430569,0.633366633366633,0.573426573426573,0.887112887112887,0.021978021978022,10.0581794643938,4,6.36419944562647,0.69146208219727,0.015984015984016,0.699300699300699,0.907092907092907,0.649350649350649,0.671328671328671,0.015984015984016,9.92998500696844,8,9.75890307493453,0.126653688654795,0.00599400599400599,0.593406593406593,0.699300699300699,0.507492507492508,0.919080919080919,0.00999000999000999,10.3516227710187,3
"out.ml167","random","timeslice","seedmass",34,32.642112,37.3638755407488,0.0703173695854783,0.00999000999000999,0.789210789210789,0.42957042957043,0.13986013986014,0.903096903096903,0.273726273726274,8.48622835062049,5,32.2566617737265,0.903815936720629,0.027972027972028,0.747252747252747,0.201798201798202,0.383616383616384,0.20979020979021,0.197802197802198,9.25043564655704,14,39.3640008666287,0.0258666936938923,0.00599400599400599,0.805194805194805,0.443556443556444,0.123876123876124,0.807192807192807,0.27972027972028,8.315792452351,3
"out.ml168","random","timeslice","seedmass",33,42.615916,16.7567164474785,0.044177924208023,0,0.701298701298701,0.799200799200799,0.455544455544456,0.791208791208791,0.383616383616384,8.22989267068635,0,10.6423219126563,0.939570146220487,0,0.549450549450549,0.713286713286713,0.555444555444555,0.579420579420579,0.627372627372627,8.43688893768238,0,18.7567435823211,0.0162519295714905,0,0.717282717282717,0.759240759240759,0.467532467532468,0.745254745254745,0.561438561438561,8.60436539660225,0
"out.ml169","random","timeslice","seedmass",32,42.246731,41.6524690806979,0.141064848905984,0.021978021978022,0.771228771228771,0.527472527472527,0.531468531468531,0.801198801198801,0.30969030969031,5.11310950818955,11,38.1641648933248,0.807038842960394,0.04995004995005,0.663336663336663,0.391608391608392,0.481518481518482,0.357642357642358,0.2997002997003,5.48935543786621,25,43.6524131858,0.0518963081336219,0.02997002997003,0.813186813186813,0.641358641358641,0.567432567432567,0.785214785214785,0.383616383616384,4.51296112533221,15
"out.ml170","random","timeslice","seedmass",66,29.693175,159.885409848627,1.70014352096137e-06,0.023976023976024,0,0.00999000999000999,0,0.023976023976024,0.0579420579420579,153.677743336622,12,133.315818727002,0.999997674444324,0.141858141858142,0.001998001998002,0.021978021978022,0,0.933066933066933,0.221778221778222,45.3744371705821,71,161.885523989079,6.25412154971015e-07,0.01998001998002,0,0.013986013986014,0,0.033966033966034,0.0759240759240759,123.299814594435,10
"out.ml171","random","timeslice","seedmass",21,35.832903,64.284086033337,0.00852144450895379,0.3996003996004,0.0939060939060939,0.197802197802198,0.40959040959041,0.213786213786214,0.807192807192807,5.86528682331768,200,54.7771967676442,0.988343690980079,0.745254745254745,0.22977022977023,0.175824175824176,0.835164835164835,0.639360639360639,0.955044955044955,3.73891262699606,373,66.2840858629694,0.00313486451096701,0.417582417582418,0.107892107892108,0.201798201798202,0.403596403596404,0.221778221778222,0.675324675324675,5.88981744543203,209
"out.ml172","random","timeslice","seedmass",23,31.224082,34.4498314452926,0.0535637860447179,0.0899100899100899,0.617382617382617,0.213786213786214,0.363636363636364,0.305694305694306,0.31968031968032,5.37557608828075,45,28.7482494709059,0.926731790840743,0.143856143856144,0.177822177822178,0.3996003996004,0.643356643356643,0.825174825174825,0.12987012987013,6.49970708276775,72,36.4498915895257,0.0197044231145394,0.0979020979020979,0.629370629370629,0.217782217782218,0.35964035964036,0.347652347652348,0.301698301698302,5.63552617955148,49
"out.ml173","random","timeslice","seedmass",30,32.072646,73.6379769606037,0.000111659273401664,0.11988011988012,0.023976023976024,0.0999000999000999,0,0.0699300699300699,0.973026973026973,33.4750933946314,60,55.4381654058801,0.999847263684702,0.351648351648352,0.325674325674326,0.693306693306693,0.0559440559440559,0.455544455544456,0.633366633366633,6.93441375088168,176,75.6379822776304,4.10770418966046e-05,0.151848151848152,0.025974025974026,0.0739260739260739,0,0.0619380619380619,0.923076923076923,37.686378785611,76
"out.ml174","random","timeslice","seedmass",103,35.102438,322.972655840471,0.000523931450931746,0.00999000999000999,0,0.001998001998002,0.00999000999000999,0.01998001998002,0.18981018981019,35.7975924577299,5,307.865790302016,0.999283325128392,0.0539460539460539,0.001998001998002,0.003996003996004,0.151848151848152,0.537462537462537,0.113886113886114,29.7872077856338,27,324.972657798562,0.000192743420676232,0.011988011988012,0,0,0.015984015984016,0.027972027972028,0.0799200799200799,37.4688523305405,6
"out.ml175","random","timeslice","seedmass",208,39.545626,477.131621976758,1.62232531152792e-10,0,0,0,0.805194805194805,0,0.0639360639360639,58.7382234703481,0,432.047641112443,0.99999999977809,0,0,0.011988011988012,0.797202797202797,0.275724275724276,0.0919080919080919,46.0237000290905,0,479.131789447326,5.96770156192371e-11,0,0,0,0.783216783216783,0,0.0659340659340659,58.0661548764644,0
"out.ml176","random","timeslice","seedmass",231,34.754919,513.730782091899,5.23585632855221e-16,0,0,0,0,0.003996003996004,0.141858141858142,99.3770872446943,0,443.359119933109,0.999999999999999,0.001998001998002,0,0.003996003996004,0.011988011988012,0.375624375624376,0.521478521478521,46.7676465171645,1,515.730824278309,1.92612327165997e-16,0,0,0,0,0.001998001998002,0.117882117882118,116.09293071335,0
"out.ml177","random","timeslice","seedmass",21,36.874084,47.0206306503676,0.00800612259575182,0.185814185814186,0.043956043956044,0.0899100899100899,0.00799200799200799,0.111888111888112,0.551448551448551,22.4082360680783,93,37.3875568124543,0.989048621197933,0.387612387612388,0.337662337662338,0.18981018981019,0.0759240759240759,0.763236763236763,0.543456543456543,6.91131687760471,194,49.0206521765012,0.00294525620631533,0.221778221778222,0.051948051948052,0.0939060939060939,0.003996003996004,0.147852147852148,0.527472527472527,24.1463334799605,111
"out.ml178","random","timeslice","seedmass",45,42.020694,158.025249873154,4.31203526990078e-13,0.041958041958042,0.00999000999000999,0,0,0.00999000999000999,0.245754245754246,64.6619529647346,21,101.080857481408,0.99999999999941,0.415584415584416,0.285714285714286,0.031968031968032,0.447552447552448,0.345654345654346,0.0819180819180819,11.022577856625,208,160.025249816388,1.58630917042677e-13,0.04995004995005,0.017982017982018,0,0,0.003996003996004,0.17982017982018,75.1046934813333,25
"out.ml179","random","timeslice","seedmass",144,41.80797,192.971858530596,0.53980527330597,0,0,0.0539460539460539,0.017982017982018,0.011988011988012,0.583416583416583,41.0285381802232,0,194.971895241729,0.198579617210393,0,0,0.0559440559440559,0.015984015984016,0.00999000999000999,0.457542457542458,39.659693971598,0,194.420526717908,0.261615109483637,0,0.001998001998002,0.0879120879120879,0.025974025974026,0.0719280719280719,0.481518481518482,36.5483956114015,0
"out.ml180","random","timeslice","seedmass",26,42.070929,63.1602978939245,0.212051455058866,0.265734265734266,0.505494505494505,0.41958041958042,0.0679320679320679,0.609390609390609,0.341658341658342,6.68715752858038,133,60.743595212838,0.70993988561802,0.463536463536464,0.737262737262737,0.125874125874126,0.147852147852148,0.773226773226773,0.395604395604396,5.63274649500941,232,65.160316134471,0.0780086593231133,0.267732267732268,0.575424575424575,0.407592407592408,0.0559440559440559,0.593406593406593,0.367632367632368,6.63495213832817,134
"out.ml181","random","timeslice","seedmass",42,30.653324,75.3254619626763,0.554162962661201,0.033966033966034,0.555444555444555,0.911088911088911,0.675324675324675,0.583416583416583,0.421578421578422,5.53979647799317,17,76.9827323384113,0.241972385962368,0.0579420579420579,0.40959040959041,0.861138861138861,0.697302697302697,0.477522477522478,0.559440559440559,5.61863907121729,29,77.3254669625097,0.203864651376431,0.031968031968032,0.589410589410589,0.909090909090909,0.701298701298701,0.621378621378621,0.509490509490509,5.90285195350771,16
"out.ml182","random","timeslice","seedmass",52,34.954369,44.9905145423308,0.474189870320511,0,0.0579420579420579,0.847152847152847,0.16983016983017,0.24975024975025,0.889110889110889,14.3903881140945,0,45.5899849209788,0.351381533258304,0.00799200799200799,0.021978021978022,0.661338661338661,0.205794205794206,0.113886113886114,0.991008991008991,16.2140427937938,4,46.9906992292237,0.174428596421186,0.003996003996004,0.051948051948052,0.927072927072927,0.133866133866134,0.285714285714286,0.643356643356643,15.1949176762859,2
"out.ml183","random","timeslice","seedmass",83,38.887363,114.137925679497,0.4200036229701,0,0.497502497502497,0.201798201798202,0.0679320679320679,0.33966033966034,0.04995004995005,18.6696337618746,0,114.111976672497,0.425488466062248,0.003996003996004,0.345654345654346,0.101898101898102,0.123876123876124,0.0559440559440559,0.0599400599400599,17.0615912943392,2,116.137961756814,0.154507910967651,0,0.431568431568432,0.193806193806194,0.0819180819180819,0.307692307692308,0.027972027972028,17.6661005915851,0
"out.ml184","random","timeslice","seedmass",22,30.857744,44.70498825814,0.255997374673967,0.297702297702298,0.779220779220779,0.703296703296703,0.107892107892108,0.865134865134865,0.4995004995005,5.67477770387649,149,42.8419092967436,0.649827322526819,0.403596403596404,0.983016983016983,0.40959040959041,0.281718281718282,0.281718281718282,0.361638361638362,4.26815206645229,202,46.7050066989238,0.0941753027992149,0.277722277722278,0.745254745254745,0.659340659340659,0.10989010989011,0.913086913086913,0.457542457542458,5.7094831424052,139
"out.ml185","random","timeslice","seedmass",85,28.571073,160.710372735662,0.371333374564802,0,0,0.323676323676324,0.143856143856144,0.115884115884116,0.661338661338661,31.330822982101,0,160.147366782758,0.49206125919837,0.003996003996004,0,0.965034965034965,0.14985014985015,0.021978021978022,0.357642357642358,40.0510102916654,2,162.710380760021,0.136605366236828,0,0,0.325674325674326,0.111888111888112,0.115884115884116,0.405594405594406,31.9121521704025,0
"out.ml186","random","timeslice","seedmass",21,17.872609,29.8912164847925,0.538461202318342,0.115884115884116,0.237762237762238,0.679320679320679,0.263736263736264,0.345654345654346,0.967032967032967,5.53852179013463,58,31.3209096828152,0.263451383285565,0.167832167832168,0.425574425574426,0.627372627372627,0.237762237762238,0.265734265734266,0.857142857142857,5.50652980135983,84,31.8912305371783,0.198087414396093,0.131868131868132,0.193806193806194,0.691308691308691,0.255744255744256,0.357642357642358,0.921078921078921,5.36181103856243,66
"out.ml187","random","timeslice","seedmass",30,42.806317,26.1095576715389,0.106885213568905,0.00799200799200799,0.003996003996004,0.535464535464535,0.0959040959040959,0.613386613386613,0.367632367632368,19.7905203179491,4,21.9536382397363,0.853815564766688,0.015984015984016,0.001998001998002,0.921078921078921,0.1998001998002,0.721278721278721,0.263736263736264,18.2893504000921,8,28.1106592206302,0.0392992216644077,0.00999000999000999,0.001998001998002,0.537462537462537,0.135864135864136,0.623376623376623,0.34965034965035,20.3633281116566,5
"out.ml188","random","timeslice","seedmass",33,40.078958,45.0113527123292,0.575351342395997,0.0739260739260739,0.023976023976024,0.0739260739260739,0.047952047952048,0.257742257742258,0.351648351648352,17.8526883191902,37,47.0114704235606,0.21164747330894,0.0859140859140859,0.01998001998002,0.043956043956044,0.033966033966034,0.217782217782218,0.351648351648352,18.4680156849472,43,46.9987190296964,0.213001184295063,0.0599400599400599,0.035964035964036,0.0639360639360639,0.0659340659340659,0.235764235764236,0.325674325674326,16.4812658941629,30
"out.ml189","random","timeslice","seedmass",32,33.640182,52.9249545492473,0.429982442174072,0.155844155844156,0.001998001998002,0.111888111888112,0,0.027972027972028,0.421578421578422,56.761285552107,78,54.9249560730454,0.15818158002209,0.157842157842158,0,0.113886113886114,0,0.041958041958042,0.513486513486514,60.1566221667105,79,53.0111929847381,0.411835977803838,0.0679320679320679,0.023976023976024,0.187812187812188,0,0.181818181818182,0.451548451548452,47.1487831818412,34
"out.ml190","random","timeslice","seedmass",25,33.018108,62.7770874142488,0.501523614207766,0.565434565434565,0.00599400599400599,0.743256743256743,0.101898101898102,0.827172827172827,0.959040959040959,14.8325651836677,283,63.7137535385675,0.313976339540769,0.653346653346653,0.003996003996004,0.243756243756244,0.26973026973027,0.123876123876124,0.865134865134865,15.8204124645395,327,64.7770893728118,0.184500046251465,0.655344655344655,0.00799200799200799,0.753246753246753,0.121878121878122,0.821178821178821,0.931068931068931,13.2086995477049,328
"out.ml191","random","timeslice","seedmass",52,31.011872,98.1547951221715,0.072901472413483,0.031968031968032,0.01998001998002,0.775224775224775,0.333666333666334,0.691308691308691,0.387612387612388,11.5556876936984,16,93.1276015612728,0.900279811774334,0.0959040959040959,0.015984015984016,0.985014985014985,0.25974025974026,0.521478521478521,0.197802197802198,11.9458288389292,48,100.154812805257,0.0268187158121825,0.025974025974026,0.01998001998002,0.789210789210789,0.357642357642358,0.671328671328671,0.33966033966034,12.1294829009787,13
"out.ml192","random","timeslice","seedmass",79,36.618746,109.795149469858,0.22630307446362,0,0.021978021978022,0.897102897102897,0.011988011988012,0.975024975024975,0.995004995004995,22.2645980634023,0,107.564220296179,0.690447352986998,0.00599400599400599,0.013986013986014,0.541458541458541,0.023976023976024,0.203796203796204,0.627372627372627,21.3940129627613,3,111.795213757915,0.0832495725493818,0,0.017982017982018,0.971028971028971,0.023976023976024,0.911088911088911,0.937062937062937,21.6360550432076,0
"out.ml193","random","timeslice","seedmass",70,40.409993,84.3844974328421,0.0115406606847326,0,0.949050949050949,0.157842157842158,0.031968031968032,0.237762237762238,0.807192807192807,17.6337537582371,0,75.4925635036432,0.984214120732284,0,0.593406593406593,0.167832167832168,0.417582417582418,0.841158841158841,0.945054945054945,13.3906936544718,0,86.3846638345313,0.00424521858298303,0,0.947052947052947,0.131868131868132,0.035964035964036,0.237762237762238,0.717282717282717,16.8180407926034,0
"out.ml194","random","timeslice","seedmass",21,24.31054,43.0871810769921,0.0114486588266038,0.711288711288711,0,0.303696303696304,0.37962037962038,0.00799200799200799,0.185814185814186,61.8408559863358,356,45.0871810769921,0.0042117262112935,0.691308691308691,0,0.323676323676324,0.337662337662338,0.00799200799200799,0.201798201798202,62.3712561558909,346,34.1789843078505,0.984339614962103,0.195804195804196,0,0.851148851148851,0.675324675324675,0.873126873126873,0.227772227772228,47.1921142024324,98
"out.ml195","random","timeslice","seedmass",95,40.509863,96.8228322827814,0.575157265696133,0,0,0.843156843156843,0.427572427572428,0.233766233766234,0.101898101898102,45.6559754656113,0,98.8228384711647,0.211587878795534,0,0,0.775224775224775,0.405594405594406,0.25974025974026,0.111888111888112,45.0190597436504,0,98.8071433902974,0.213254855508333,0,0,0.833166833166833,0.391608391608392,0.23976023976024,0.121878121878122,43.1448006018257,0
"out.ml196","random","timeslice","seedmass",45,42.80679,73.9792672909263,0.105743850125111,0.013986013986014,0,0.755244755244755,0.025974025974026,0.949050949050949,0.0759240759240759,28.87971437533,7,69.7982689864749,0.855356904171355,0.047952047952048,0.003996003996004,0.801198801198801,0.0979020979020979,0.283716283716284,0.0719280719280719,25.5257584391484,24,75.9793568941429,0.0388992457035342,0.013986013986014,0.001998001998002,0.811188811188811,0.01998001998002,0.935064935064935,0.0639360639360639,28.4085960184133,7
"out.ml197","random","timeslice","seedmass",41,37.545985,101.103209763534,0.0370278871570715,0.111888111888112,0,0.619380619380619,0,0.625374625374625,0.0659340659340659,73.681407369747,56,94.614996706084,0.949350308095495,0.263736263736264,0,0.277722277722278,0,0.621378621378621,0.0699300699300699,55.5478173829182,132,103.103208836735,0.0136218047474333,0.123876123876124,0,0.561438561438561,0,0.571428571428571,0.047952047952048,73.2172232392843,62
"out.ml198","random","timeslice","seedmass",44,39.731377,16.4859974100101,0.575773515882315,0,0.041958041958042,0.789210789210789,0.411588411588412,0.12987012987013,0.53946053946054,17.2720606581678,0,18.4803963277272,0.212409267968706,0,0.027972027972028,0.739260739260739,0.441558441558442,0.115884115884116,0.377622377622378,17.7061619350501,0,18.4859787439721,0.211817216148979,0.003996003996004,0.03996003996004,0.821178821178821,0.321678321678322,0.101898101898102,0.457542457542458,18.0481399995542,2
"out.ml199","random","timeslice","seedmass",35,16.66976,22.5360679670539,0.0350456880485197,0.001998001998002,0.355644355644356,0.769230769230769,0.003996003996004,0.837162837162837,0.44955044955045,19.0394140925398,1,16.0139893751396,0.913873243889943,0.001998001998002,0.751248751248751,0.417582417582418,0.00999000999000999,0.303696303696304,0.407592407592408,15.8744474943447,1,21.7825452520867,0.0510810680615376,0,0.585414585414585,0.843156843156843,0.003996003996004,0.969030969030969,0.371628371628372,19.7560187441474,0
"out.ml200","random","timeslice","seedmass",36,42.552444,42.1860301796845,0.000405919325696118,0.003996003996004,0.837162837162837,0.807192807192807,0.579420579420579,0.271728271728272,0.0859140859140859,9.16857682909505,2,26.5684286404078,0.999444800529653,0.00599400599400599,0.595404595404595,0.761238761238761,0.717282717282717,0.935064935064935,0.15984015984016,8.13042753438824,3,44.186689636854,0.000149280144651115,0.00599400599400599,0.873126873126873,0.819180819180819,0.599400599400599,0.273726273726274,0.0839160839160839,9.59971038345925,3
"out.ml201","random","timeslice","seedmass",124,39.129593,245.020734992507,0.0019598261495572,0.001998001998002,0.285714285714286,0.113886113886114,0.883116883116883,0.173826173826174,0.0959040959040959,17.0142084531997,1,232.556304752449,0.997319210899812,0,0.175824175824176,0.257742257742258,0.977022977022977,0.567432567432567,0.891108891108891,13.8761251598566,0,247.020781590924,0.000720962950630613,0,0.285714285714286,0.11988011988012,0.889110889110889,0.151848151848152,0.1998001998002,16.4043620904659,0
"out.ml202","random","timeslice","seedmass",41,39.032311,109.853522883413,0.000650783146791173,0.0659340659340659,0.943056943056943,0.0559440559440559,0.3996003996004,0.117882117882118,0.773226773226773,7.45531130214907,33,95.1806359039232,0.999109807105694,0.393606393606394,0.651348651348651,0.817182817182817,0.967032967032967,0.735264735264735,0.997002997002997,1.21902963841902,197,111.85352282369,0.000239409747514474,0.04995004995005,0.927072927072927,0.051948051948052,0.43956043956044,0.103896103896104,0.687312687312687,7.5104420713403,25
"out.ml203","random","timeslice","seedmass",320,42.10075,436.905440825648,2.02034717145826e-07,0,0,0.045954045954046,0.775224775224775,0.177822177822178,0.025974025974026,80.7441500114094,0,406.075788803858,0.999999723640882,0,0,0.32967032967033,0.0959040959040959,0.183816183816184,0.003996003996004,86.4132708497052,0,438.905441301305,7.43244011643622e-08,0,0,0.031968031968032,0.749250749250749,0.137862137862138,0.023976023976024,80.0797134109696,0
"out.ml204","random","timeslice","seedmass",42,29.949549,86.2948558067548,0.552981721441274,0.241758241758242,0.011988011988012,0.211788211788212,0.16983016983017,0.3996003996004,0.655344655344655,12.6918326722931,121,87.9344986094893,0.243594156184409,0.285714285714286,0.015984015984016,0.177822177822178,0.197802197802198,0.183816183816184,0.771228771228771,13.1145014773532,143,88.2949195571508,0.203424122374318,0.255744255744256,0.00999000999000999,0.205794205794206,0.173826173826174,0.36963036963037,0.861138861138861,11.7252544933161,128
"out.ml205","random","timeslice","seedmass",145,42.396557,161.679856951565,0.0969339820302116,0,0,0.405594405594406,0.0639360639360639,0.495504495504495,0.357642357642358,64.9998198824883,0,157.296902490927,0.867406200268977,0,0,0.23976023976024,0.0799200799200799,0.031968031968032,0.43956043956044,71.6268739601743,0,163.679868249347,0.0356598177008116,0,0,0.381618381618382,0.0739260739260739,0.413586413586414,0.241758241758242,73.4516489188347,0
